 framenumber,eulers.phi, eulers.theta, eulers.psi, euler_rates.phi_dot, euler_rates.theta_dot, euler_rates.psi_dot, rates.X, rates.Y, rates.Z, accels.X, accels.Y, accels.Z,sin
502,-0.045003,-0.12747,0.291437,-0.0221934,-0.0155173,-0.0204331,-0.024791,-0.0145898,-0.0209449,0.0903963,-0.000912813,0.943545,-0.99005636
503,-0.0451648,-0.127651,0.291249,-0.0161542,-0.0180404,-0.0187503,-0.0185412,-0.0171823,-0.0193933,0.0891948,0.00335044,0.927988,-0.987690485
504,-0.0453177,-0.127743,0.291067,-0.0151723,-0.00916375,-0.0180777,-0.0174754,-0.00834205,-0.0183272,0.0808363,0.00381709,0.960846,-0.985074084
505,-0.0454525,-0.127806,0.290868,-0.0134237,-0.00622301,-0.0198186,-0.0159497,-0.00532343,-0.0199194,0.0850462,0.00578876,0.966835,-0.982207819
506,-0.0456113,-0.127867,0.290636,-0.0158049,-0.00609486,-0.0230445,-0.0187435,-0.00504637,-0.0231105,0.0819427,0.0127741,0.960316,-0.979092418
507,-0.0457748,-0.12787,0.290399,-0.0162048,-0.000304433,-0.0235515,-0.0192082,0.000764775,-0.0233486,0.0868737,0.0093564,0.968565,-0.975728671
508,-0.0459441,-0.127848,0.290148,-0.0166818,0.0022001,-0.0246671,-0.0198268,0.00332144,-0.024339,0.0835975,0.0151914,0.960597,-0.972117431
509,-0.0460699,-0.127932,0.289907,-0.0126789,-0.00851167,-0.0243071,-0.01578,-0.00739235,-0.0244749,0.081998,0.0113598,0.946671,-0.968259614
510,-0.0461686,-0.127953,0.289665,-0.00975883,-0.002035,-0.0239447,-0.0128143,-0.000936765,-0.0238176,0.0860039,0.00364349,0.95071,-0.964156199
511,-0.0462931,-0.127968,0.289431,-0.0124827,-0.0015501,-0.0234631,-0.015477,-0.000471522,-0.023318,0.0917402,-0.00798806,0.954884,-0.959808227
512,-0.0464394,-0.128074,0.289215,-0.0145704,-0.0105609,-0.0215265,-0.0173199,-0.00955835,-0.0218174,0.0793446,-0.0147236,0.954891,-0.9552168
513,-0.0466337,-0.128057,0.289026,-0.0193774,0.00171154,-0.0188421,-0.0217837,0.00258084,-0.0185877,0.091957,-0.026197,0.975773,-0.950383083
514,-0.0468332,-0.128049,0.288875,-0.0198648,0.000766061,-0.0150614,-0.0217881,0.00146456,-0.0148858,0.0937855,-0.0236621,0.969953,-0.945308303
515,-0.0469849,-0.12806,0.288741,-0.0151047,-0.00107293,-0.0132805,-0.0168007,-0.000453095,-0.0132076,0.0903155,-0.0145124,0.958804,-0.939993745
516,-0.0470838,-0.128063,0.288643,-0.00984228,-0.000306799,-0.00984379,-0.0110995,0.000153058,-0.0097668,0.0960123,-0.0149014,0.942995,-0.934440759
517,-0.0471137,-0.127997,0.288583,-0.00297701,0.00653099,-0.00597573,-0.0037398,0.00680287,-0.00561268,0.0974991,-0.0135743,0.957464,-0.928650753
518,-0.0470739,-0.128037,0.288543,0.00395296,-0.00396493,-0.00390417,0.00345444,-0.00377833,-0.0040545,0.0872528,-0.0121239,0.95056,-0.922625195
519,-0.0470249,-0.128079,0.28852,0.00482411,-0.00407545,-0.00224923,0.00453682,-0.00396608,-0.00241992,0.086394,-0.0128706,0.952056,-0.916365615
520,-0.0470046,-0.128075,0.288508,0.00205189,0.000361772,-0.0012953,0.00188644,0.000421736,-0.00126627,0.0974223,-0.0211671,0.972936,-0.909873598
521,-0.047027,-0.128055,0.288511,-0.00220413,0.00201632,0.000342291,-0.00216042,0.00199813,0.000433899,0.0905263,-0.0215569,0.974713,-0.903150794
522,-0.047054,-0.127983,0.28853,-0.00271266,0.00721055,0.00194114,-0.00246491,0.00711201,0.0022623,0.0966415,-0.0154778,0.971989,-0.896198905
523,-0.0470648,-0.127914,0.288573,-0.00107923,0.0068466,0.00425503,-0.000536433,0.00664047,0.00453771,0.0935933,-0.0170662,0.956002,-0.889019697
524,-0.0470429,-0.127941,0.288645,0.00217929,-0.00270935,0.0070968,0.00308479,-0.00303736,0.0069036,0.09801,-0.0220176,0.949372,-0.881614989
525,-0.0470027,-0.128035,0.288745,0.00399339,-0.00930635,0.00991077,0.00525885,-0.00975792,0.00938153,0.0940736,-0.0234572,0.940845,-0.873986661
526,-0.0470003,-0.128053,0.288864,0.000234412,-0.001804,0.0119373,0.00175885,-0.00235827,0.0117417,0.0901691,-0.02794,0.970491,-0.866136646
527,-0.0470044,-0.128036,0.289,-0.00040442,0.00172112,0.0135581,0.00132677,0.00108738,0.0135132,0.0968744,-0.0271466,0.977197,-0.858066937
528,-0.0469995,-0.128035,0.289153,0.000483785,9.37E-05,0.0152717,0.00243376,-0.000618019,0.0151344,0.0954577,-0.0228957,0.975576,-0.849779579
529,-0.0469618,-0.128005,0.289329,0.00374394,0.00294708,0.0174396,0.00597021,0.00213183,0.0174162,0.099332,-0.0228509,0.96957,-0.841276676
530,-0.0469,-0.127951,0.289512,0.00614967,0.00536388,0.0182605,0.00847976,0.00450888,0.0183428,0.0972997,-0.0127829,0.966003,-0.832560384
531,-0.0467624,-0.127957,0.289713,0.013719,-0.000521048,0.0200358,0.0162757,-0.0014494,0.0198259,0.094834,-0.0118464,0.95858,-0.823632913
532,-0.0465667,-0.127939,0.289919,0.0195175,0.00175343,0.0204739,0.0221298,0.000806256,0.0203662,0.0973506,-0.0103573,0.959268,-0.814496528
533,-0.0463636,-0.127921,0.290122,0.0199687,0.00180513,0.0199884,0.0225187,0.000884352,0.0198875,0.1016,-0.0163748,0.966513,-0.805153548
534,-0.0461576,-0.127953,0.290327,0.0204054,-0.00324089,0.0203507,0.0230022,-0.00416877,0.0200133,0.087021,-0.0190644,0.962549,-0.79560634
535,-0.0459973,-0.127929,0.290532,0.0161296,0.00240588,0.02057,0.0187539,0.00146524,0.020491,0.0958178,-0.0220118,0.972493,-0.785857328
536,-0.0458458,-0.127934,0.290745,0.0151425,-0.000497236,0.0212627,0.0178553,-0.00146321,0.021044,0.0936283,-0.0218463,0.964819,-0.775908983
537,-0.0457042,-0.127834,0.290951,0.0140957,0.00997274,0.0205549,0.0167162,0.00903086,0.0208216,0.0962337,-0.014417,0.971093,-0.76576383
538,-0.0455431,-0.127833,0.291166,0.016067,0.00013574,0.021399,0.018795,-0.00083069,0.0212086,0.0963522,-0.0135414,0.946828,-0.755424442
539,-0.0453723,-0.127779,0.291386,0.0170109,0.0053144,0.0219444,0.0198073,0.00432172,0.0219842,0.0894076,-0.0153044,0.962812,-0.744893441
540,-0.0451936,-0.127765,0.291597,0.0177819,0.00137726,0.0210078,0.0204587,0.000434488,0.0208776,0.089232,-0.0119568,0.959124,-0.734173498
541,-0.0450163,-0.127812,0.291794,0.0176985,-0.00466973,0.0196971,0.0202092,-0.00554415,0.0193065,0.0875264,-0.00913993,0.952914,-0.723267333
542,-0.044857,-0.127853,0.291988,0.0158706,-0.00406812,0.0192876,0.0183299,-0.00492187,0.0189285,0.0907681,-0.0193959,0.964257,-0.712177711
543,-0.0447362,-0.127817,0.292174,0.0117406,0.00347099,0.0181099,0.0140491,0.00266423,0.0180994,0.0914873,-0.0157815,0.974206,-0.700907446
544,-0.0446085,-0.127776,0.292352,0.0129615,0.00417027,0.0180158,0.0152572,0.00336928,0.0180371,0.0926382,-0.0101959,0.972233,-0.689459397
545,-0.0444195,-0.127752,0.292537,0.0188538,0.00234656,0.0184823,0.0212086,0.00153022,0.0184178,0.0887992,-0.00851936,0.956312,-0.677836467
546,-0.0441981,-0.127727,0.29274,0.0220703,0.00258422,0.0202657,0.0246518,0.00169357,0.0201952,0.0997914,-0.0112218,0.952552,-0.666041604
547,-0.0439256,-0.127808,0.292957,0.0272001,-0.00816392,0.0216004,0.0299533,-0.00909682,0.0210451,0.093562,-0.0148292,0.941247,-0.6540778
548,-0.0436838,-0.127826,0.293172,0.0239757,-0.00175946,0.0213135,0.0266927,-0.00268095,0.0210426,0.0887462,-0.0162581,0.957327,-0.64194809
549,-0.0434627,-0.127804,0.293382,0.0217451,0.00215266,0.0206926,0.0243825,0.00125889,0.020598,0.0962874,-0.0174099,0.957448,-0.62965555
550,-0.0432758,-0.127803,0.293575,0.0190056,0.000125495,0.0196299,0.0215075,-0.00071693,0.019457,0.092755,-0.0169963,0.960007,-0.617203299
551,-0.0431001,-0.127829,0.293767,0.0175132,-0.00259293,0.0190947,0.0199474,-0.00340654,0.0188096,0.0946522,-0.0114303,0.946485,-0.604594494
552,-0.0429202,-0.127775,0.29396,0.0178861,0.00530709,0.0192001,0.0203327,0.0044851,0.0192537,0.0904311,-0.00512998,0.943232,-0.591832335
553,-0.0426941,-0.127806,0.294152,0.022487,-0.00308923,0.0190895,0.0249201,-0.00389453,0.0187846,0.0906935,-0.00562774,0.937861,-0.578920058
554,-0.042438,-0.127868,0.294319,0.0255948,-0.00617394,0.0167398,0.0277294,-0.00687277,0.0163262,0.0928211,0.000193442,0.926368,-0.565860938
555,-0.0422139,-0.127884,0.294472,0.0222604,-0.0016053,0.0151704,0.0241951,-0.00223886,0.0149654,0.0990161,-0.00576673,0.94245,-0.552658288
556,-0.0419954,-0.127965,0.29459,0.0218909,-0.00813449,0.0118392,0.0234018,-0.0086203,0.0113905,0.082561,-0.00590556,0.945137,-0.539315457
557,-0.0418181,-0.128023,0.294682,0.0176114,-0.0057226,0.00909116,0.0187721,-0.00609455,0.00876964,0.0909501,-0.00506295,0.955015,-0.525835829
558,-0.0416411,-0.128043,0.294752,0.017616,-0.00197235,0.00699485,0.0185092,-0.00225945,0.00684947,0.0939025,-0.000476106,0.956746,-0.512222823
559,-0.0414499,-0.128004,0.294802,0.0189534,0.00380483,0.00493216,0.019583,0.00359885,0.00504527,0.0920356,0.00164215,0.961145,-0.498479892
560,-0.0412031,-0.128093,0.294851,0.0239738,-0.00862505,0.00474809,0.0245804,-0.00881171,0.00434991,0.0905882,0.000497013,0.928179,-0.484610522
561,-0.0409622,-0.128087,0.294901,0.0246346,0.000616269,0.00514759,0.0252922,0.000406682,0.00512637,0.0883736,-0.00530224,0.948461,-0.470618231
562,-0.040689,-0.128151,0.294953,0.0273086,-0.00637457,0.0052036,0.0279736,-0.00657923,0.00489735,0.0920029,-0.0103802,0.942658,-0.456506568
563,-0.0404273,-0.128249,0.294986,0.0260004,-0.00976715,0.00329989,0.0264225,-0.00989145,0.00287536,0.0882389,-0.0103404,0.943718,-0.442279113
564,-0.0402103,-0.128258,0.295008,0.0216136,-0.000899961,0.00219466,0.0218943,-0.000986733,0.0021387,0.092222,-0.0220411,0.955531,-0.427939474
565,-0.0400496,-0.12823,0.29503,0.0160227,0.00285261,0.00213481,0.0162957,0.00276555,0.0022298,0.0937431,-0.0187804,0.968721,-0.413491288
566,-0.0398767,-0.128256,0.295038,0.0171646,-0.00260099,0.000823678,0.01727,-0.00263149,0.000712572,0.0881642,-0.0102818,0.951698,-0.398938221
567,-0.0396802,-0.128277,0.29505,0.0192242,-0.00208057,0.00116462,0.0193732,-0.00212475,0.00107161,0.0915406,-0.00852614,0.943815,-0.384283963
568,-0.0394793,-0.128311,0.295061,0.0204284,-0.00345057,0.00112547,0.0205725,-0.00349194,0.000979158,0.103902,-0.0121252,0.949337,-0.369532232
569,-0.0392371,-0.128455,0.295071,0.0241418,-0.014297,0.00101078,0.0242713,-0.0143253,0.000440856,0.0882896,-0.0129732,0.93213,-0.35468677
570,-0.0390256,-0.12851,0.295065,0.0210519,-0.00547795,-0.000647942,0.0209689,-0.00544871,-0.000855836,0.0889417,-0.0102532,0.957252,-0.339751341
571,-0.0388233,-0.128533,0.295039,0.0201019,-0.00229881,-0.00255196,0.0197748,-0.00219885,-0.00261822,0.0923172,-0.00869626,0.95833,-0.324729735
572,-0.0386408,-0.128554,0.294992,0.0181904,-0.00216856,-0.00472216,0.017585,-0.00198603,-0.00476347,0.0889699,-0.00959261,0.963544,-0.309625761
573,-0.0384523,-0.128627,0.294932,0.018485,-0.0071359,-0.00587286,0.0177317,-0.00690672,-0.00609437,0.0904855,-0.00418535,0.952192,-0.294443251
574,-0.0382913,-0.128527,0.294851,0.016279,0.0101188,-0.00813956,0.0152357,0.0104204,-0.00767914,0.0923212,0.00185603,0.96728,-0.279186056
575,-0.0380799,-0.128518,0.294752,0.0210643,0.000883851,-0.00989788,0.0197957,0.00125692,-0.00977549,0.0876509,0.00216696,0.953073,-0.263858045
576,-0.0378098,-0.128518,0.294637,0.0268216,3.34E-05,-0.011463,0.0253524,0.000463122,-0.0113591,0.09194,0.00619061,0.941888,-0.248463107
577,-0.0375525,-0.12846,0.294503,0.0254535,0.00570343,-0.0131981,0.0237627,0.00619083,-0.012866,0.0924727,-0.00497628,0.95648,-0.233005147
578,-0.0373168,-0.128472,0.294364,0.0237257,-0.00114353,-0.0139644,0.0219366,-0.000626043,-0.0138823,0.0846354,-0.0095208,0.958236,-0.217488085
579,-0.0371219,-0.128476,0.294212,0.0193265,-0.000447073,-0.0150932,0.0173927,0.000108779,-0.0149751,0.0896374,-0.0143589,0.959719,-0.201915857
580,-0.0369557,-0.128383,0.294054,0.0165683,0.00927588,-0.0157591,0.0145507,0.00984701,-0.015276,0.0896312,-0.00882875,0.959624,-0.186292414
581,-0.036802,-0.128232,0.29388,0.0152981,0.0151136,-0.017301,0.0130856,0.0157347,-0.0165912,0.0892702,-0.00776559,0.977809,-0.170621717
582,-0.0366213,-0.128209,0.293704,0.0180354,0.00220897,-0.0176222,0.0157823,0.0028474,-0.017385,0.0892136,-0.00613302,0.945506,-0.154907743
583,-0.0364578,-0.128037,0.293529,0.0162259,0.0171296,-0.0173493,0.0140106,0.0177454,-0.0165715,0.0868081,-0.00720057,0.969087,-0.139154476
584,-0.0362728,-0.127959,0.293342,0.0184815,0.00778498,-0.0186334,0.0161037,0.00845007,-0.0181866,0.0909255,-0.00333158,0.957655,-0.123365913
585,-0.0360533,-0.127883,0.293069,0.0180432,0.00622135,-0.0225056,0.015173,0.00702191,-0.0220831,0.0932002,-0.0131436,0.969527,-0.107546058
586,-0.035936,-0.1278,0.292865,0.0144526,0.0103142,-0.0251633,0.0112454,0.0112043,-0.0245714,0.0923183,-0.0120829,0.986556,-0.091698925
587,-0.0358427,-0.127673,0.292608,0.00963359,0.0130461,-0.0265176,0.00625718,0.0139803,-0.0258174,0.0860725,-0.00263343,0.977831,-0.075828531
588,-0.0357294,-0.127544,0.29231,0.0107827,0.0122912,-0.0283968,0.00717068,0.0132895,-0.0277091,0.0803264,0.00606008,0.969804,-0.059938904
589,-0.0355847,-0.12736,0.291997,0.0140909,0.0179972,-0.0304658,0.0102212,0.019061,-0.0295596,0.0889442,0.00597574,0.95838,-0.044034074
590,-0.0354338,-0.12728,0.291697,0.0155784,0.00826253,-0.0309395,0.0116511,0.00934455,-0.0303772,0.0976771,-0.00861113,0.949437,-0.028118075
591,-0.0352669,-0.127279,0.291404,0.0167526,4.16E-05,-0.0294322,0.0130166,0.00107097,-0.0291745,0.086162,-0.0144243,0.943269,-0.012194943
592,-0.035171,-0.12708,0.291122,0.00960102,0.0199801,-0.0282411,0.00602179,0.0209528,-0.0272935,0.0911966,-0.0200075,0.977693,0.003731282
593,-0.0351023,-0.126938,0.290852,0.00682289,0.0140612,-0.0268233,0.00342713,0.0149863,-0.0260976,0.0913867,-0.0271671,0.97604,0.019656561
594,-0.0350788,-0.126805,0.290584,0.00234291,0.0133196,-0.0267085,-0.00103478,0.0142406,-0.0260106,0.093879,-0.0293975,0.969637,0.035576853
595,-0.035058,-0.126761,0.290328,0.00205448,0.00434809,-0.0254647,-0.00116481,0.00523082,-0.0250924,0.0944871,-0.0246436,0.944422,0.051488122
596,-0.0350467,-0.126589,0.290087,0.00112416,0.017177,-0.0239253,-0.00189643,0.0179981,-0.0231174,0.0880299,-0.0208344,0.967881,0.067386331
597,-0.0350027,-0.126495,0.289864,0.00438382,0.00928913,-0.0222768,0.00157342,0.0100568,-0.0217602,0.0874396,-0.018658,0.947511,0.083267447
598,-0.0349302,-0.126378,0.289636,0.00721243,0.0116954,-0.0226609,0.00435621,0.0124733,-0.022058,0.0933761,-0.00983932,0.952889,0.099127442
599,-0.0348482,-0.126314,0.289414,0.00815384,0.00636582,-0.0221026,0.00536939,0.0071259,-0.0216914,0.0938077,-0.020239,0.956612,0.114962294
600,-0.0347891,-0.126287,0.289187,0.00587703,0.00267735,-0.0225546,0.00303623,0.00345398,-0.0222684,0.0843248,-0.0193104,0.956782,0.130767986
601,-0.0347599,-0.126217,0.288953,0.00290726,0.00695613,-0.0232644,-2.13E-05,0.007754,-0.0228236,0.0900199,-0.0207536,0.968679,0.146540509
602,-0.0347537,-0.126055,0.288708,0.000608647,0.0160232,-0.0242845,-0.00244445,0.0168507,-0.0235205,0.090816,-0.0159547,0.974669,0.162275861
603,-0.0347467,-0.125861,0.28846,0.00068735,0.01942,-0.0247519,-0.00241973,0.0202614,-0.0238667,0.0899543,-0.0108007,0.971487,0.177970053
604,-0.0346978,-0.125774,0.288213,0.00486556,0.00861308,-0.0245552,0.00178528,0.00945301,-0.0240478,0.0899161,-0.0111062,0.946219,0.193619102
605,-0.0346573,-0.125624,0.287969,0.00402632,0.0149581,-0.0243025,0.000981375,0.0157846,-0.0235782,0.0931566,-0.0110139,0.957586,0.209219041
606,-0.034588,-0.125561,0.287717,0.00689584,0.00628335,-0.0251375,0.00374784,0.00714203,-0.0247074,0.0908002,-0.0105617,0.947928,0.224765911
607,-0.0345338,-0.125463,0.287449,0.00539621,0.00976951,-0.0266223,0.00206486,0.0106756,-0.02606,0.0881885,-0.0132742,0.953533,0.240255769
608,-0.0344901,-0.12538,0.287179,0.00433543,0.0082253,-0.0268283,0.000980507,0.00913828,-0.0263182,0.0895402,-0.0192075,0.957053,0.255684687
609,-0.0345016,-0.125258,0.286906,-0.00111918,0.0118967,-0.0266244,-0.00444538,0.0128008,-0.0259897,0.0904582,-0.0172956,0.969032,0.27104875
610,-0.0345117,-0.125155,0.286637,-0.00101781,0.0103499,-0.0270024,-0.00438847,0.0112682,-0.0264181,0.0868412,-0.00921857,0.969876,0.286344063
611,-0.0345052,-0.12506,0.286357,0.000646089,0.00948472,-0.0281853,-0.00286959,0.0104438,-0.0276213,0.0881163,-0.00361152,0.96101,0.301566744
612,-0.0344908,-0.125038,0.286069,0.0014434,0.002274,-0.0288731,-0.00215742,0.00326053,-0.0285522,0.0945061,-0.00918942,0.956855,0.316712933
613,-0.0344631,-0.125048,0.285766,0.00274997,-0.00100497,-0.0299319,-0.000983202,1.89E-05,-0.0297152,0.0858682,-0.0106976,0.959879,0.331778788
614,-0.0344955,-0.124946,0.285456,-0.0032285,0.0101029,-0.0309145,-0.00708111,0.0111547,-0.0303068,0.0903576,-0.010532,0.985583,0.346760488
615,-0.0345334,-0.124906,0.285137,-0.00369719,0.00391111,-0.0310885,-0.00757025,0.0049738,-0.0306929,0.0874362,-0.016739,0.988944,0.361654232
616,-0.0346424,-0.124812,0.284819,-0.0110634,0.00956877,-0.0322638,-0.0150799,0.0106718,-0.0316622,0.0945919,-0.023139,1.00312,0.376456243
617,-0.0347731,-0.124809,0.284497,-0.0129847,0.000222544,-0.0319269,-0.0169592,0.00132375,-0.0316517,0.0903481,-0.019056,0.993385,0.391162766
618,-0.0349301,-0.124692,0.284198,-0.0156726,0.0117401,-0.0298688,-0.0193873,0.0127679,-0.0292089,0.088934,-0.0212875,0.997243,0.405770071
619,-0.0350551,-0.12462,0.283908,-0.0124819,0.00717706,-0.0289503,-0.0160803,0.00817943,-0.0284566,0.0958648,-0.0169565,0.980791,0.420274452
620,-0.0351252,-0.124532,0.283627,-0.00696737,0.00871686,-0.0279413,-0.010438,0.00968513,-0.0274017,0.097725,-0.0154603,0.985046,0.434672232
621,-0.0351678,-0.124511,0.283364,-0.00416749,0.00204689,-0.0257403,-0.00736417,0.00294367,-0.0254533,0.0969429,-0.0273162,0.981134,0.448959757
622,-0.0352421,-0.124478,0.283124,-0.00754645,0.00334983,-0.0243524,-0.01057,0.00419916,-0.0240309,0.0916102,-0.0275743,0.992478,0.463133404
623,-0.035362,-0.124436,0.282887,-0.0119042,0.00422211,-0.0235078,-0.0148219,0.00504415,-0.0231622,0.0911986,-0.031099,1.00261,0.477189577
624,-0.0355023,-0.124399,0.282659,-0.0139437,0.0036393,-0.022665,-0.0167559,0.00443528,-0.0223465,0.0937736,-0.0216944,0.996332,0.491124712
625,-0.0356539,-0.124307,0.282417,-0.015139,0.00921078,-0.0241298,-0.0181308,0.0100584,-0.0236001,0.100313,-0.0139799,1.02345,0.504935273
626,-0.0357925,-0.124278,0.282185,-0.0136362,0.00279698,-0.0228151,-0.0164643,0.00360532,-0.0225245,0.0907064,-0.0143619,0.99904,0.518617758
627,-0.0359255,-0.124177,0.281959,-0.0133712,0.0101905,-0.022767,-0.016191,0.0109953,-0.0222111,0.0984302,-0.0136185,1.00712,0.532168696
628,-0.036025,-0.124176,0.281737,-0.00993486,0.0001082,-0.0221664,-0.0126803,0.000900355,-0.0219776,0.0982586,-0.0154367,0.994516,0.54558465
629,-0.0361535,-0.124189,0.281512,-0.0127965,-0.0013631,-0.0224543,-0.0155779,-0.00055684,-0.022316,0.0958786,-0.0217618,1.00621,0.558862217
630,-0.0363261,-0.124203,0.281298,-0.0169332,-0.00138793,-0.020937,-0.0195269,-0.000632477,-0.0208124,0.0959503,-0.0262287,1.01034,0.571998028
631,-0.036562,-0.124143,0.281098,-0.0238876,0.00607516,-0.020293,-0.0264004,0.00680718,-0.0199013,0.0913071,-0.0301106,1.04432,0.584988753
632,-0.0368183,-0.124051,0.280906,-0.0254644,0.00918568,-0.0190879,-0.0278262,0.00987668,-0.0185902,0.0985359,-0.0227035,1.03821,0.597831096
633,-0.0370362,-0.124036,0.280721,-0.0216903,0.00151449,-0.0184141,-0.0239684,0.00219004,-0.018204,0.0979503,-0.0205418,1.00722,0.6105218
634,-0.0372079,-0.124076,0.280556,-0.0170836,-0.00401486,-0.0163672,-0.0191092,-0.00340792,-0.0163795,0.106533,-0.0269331,0.993909,0.623057645
635,-0.037352,-0.124105,0.28043,-0.0142862,-0.00286325,-0.0125113,-0.015835,-0.00239763,-0.0125133,0.104136,-0.0304672,1.01059,0.635435453
636,-0.0374895,-0.124133,0.280329,-0.0137391,-0.00283289,-0.0100328,-0.0149813,-0.00245776,-0.0100548,0.101626,-0.0300773,1.01936,0.647652082
637,-0.0376354,-0.124124,0.280245,-0.0145514,0.000957336,-0.00841764,-0.0155935,0.00127095,-0.00831094,0.0980188,-0.0325478,1.02861,0.659704435
638,-0.0378393,-0.124082,0.280172,-0.0203041,0.00408967,-0.00726893,-0.0212038,0.00435961,-0.00705316,0.110499,-0.0401061,1.03695,0.671589455
639,-0.038024,-0.124226,0.280123,-0.0184155,-0.0143107,-0.00493618,-0.0190271,-0.0141142,-0.00543862,0.0981152,-0.0295252,1.0175,0.683304126
640,-0.038219,-0.124227,0.280085,-0.019398,-8.44E-05,-0.0037472,-0.0198623,5.78E-05,-0.00371883,0.098183,-0.0263771,1.02995,0.694845478
641,-0.038407,-0.124247,0.280056,-0.0187252,-0.00203641,-0.00292653,-0.0190879,-0.0019234,-0.00298002,0.106889,-0.0267144,1.02039,0.706210583
642,-0.0385739,-0.124245,0.280036,-0.0165997,0.000205381,-0.00189967,-0.0168351,0.000277923,-0.00187571,0.102436,-0.0271029,1.02177,0.717396558
643,-0.0387405,-0.124295,0.280038,-0.0165533,-0.00499322,0.000108387,-0.0165398,-0.00499364,-8.59E-05,0.104786,-0.0332733,1.01477,0.728400567
644,-0.0389643,-0.124321,0.280061,-0.0222927,-0.00252922,0.0023789,-0.0219977,-0.00261926,0.00226023,0.0957172,-0.0353607,1.03374,0.739219817
645,-0.0392307,-0.124404,0.280086,-0.0261177,-0.00815075,0.0024218,-0.0258171,-0.00823873,0.00208156,0.098629,-0.0408713,1.04081,0.749851564
646,-0.0395221,-0.124407,0.280113,-0.0294592,-0.000265443,0.00269851,-0.0291243,-0.000371035,0.00266508,0.101005,-0.0299763,1.03493,0.760293112
647,-0.0398337,-0.124319,0.280142,-0.031086,0.00868984,0.00290454,-0.0307258,0.00856817,0.0032259,0.106206,-0.0292296,1.04541,0.770541813
648,-0.0401162,-0.124286,0.280201,-0.0281238,0.00333001,0.00587442,-0.0273956,0.00309355,0.00595797,0.0951492,-0.0294487,1.01175,0.780595066
649,-0.0403453,-0.124267,0.280277,-0.0227868,0.00190007,0.00756681,-0.0218489,0.00159568,0.00757899,0.102917,-0.0245512,1.00842,0.790450322
650,-0.04054,-0.124276,0.280375,-0.0193786,-0.000873961,0.00976962,-0.0181676,-0.00126614,0.00965089,0.1017,-0.0283606,1.01147,0.800105081
651,-0.0407524,-0.124266,0.280469,-0.0211948,0.000973408,0.00937864,-0.0200324,0.00059345,0.00933825,0.100821,-0.0316129,1.02057,0.809556893
652,-0.0409951,-0.124295,0.280569,-0.0242124,-0.00290542,0.00996234,-0.0229773,-0.00330812,0.00975811,0.0989505,-0.0348197,1.01612,0.818803363
653,-0.0413075,-0.124214,0.280683,-0.0310001,0.00807712,0.0112892,-0.0296015,0.00760763,0.0115262,0.0977567,-0.0364263,1.03862,0.827842143
654,-0.0416374,-0.124127,0.280806,-0.0329697,0.00868155,0.0123241,-0.0314438,0.00816497,0.0125801,0.105294,-0.0259545,1.03309,0.836670943
655,-0.0419468,-0.12415,0.280938,-0.030682,-0.00227613,0.0130638,-0.0290643,-0.00281774,0.0128564,0.0967914,-0.0243247,1.01247,0.845287521
656,-0.0422513,-0.124158,0.281084,-0.0303321,-0.000838482,0.0145915,-0.0285251,-0.00144932,0.0144308,0.105002,-0.0246995,1.00605,0.853689692
657,-0.0425519,-0.124149,0.281238,-0.0300571,0.000924474,0.0153454,-0.0281569,0.000275882,0.0152529,0.100592,-0.0217288,1.01524,0.861875326
658,-0.0428554,-0.124197,0.28139,-0.0302992,-0.00472424,0.0152195,-0.0284138,-0.00536692,0.014886,0.0938738,-0.0201186,1.01952,0.869842346
659,-0.043188,-0.124182,0.281535,-0.0329737,0.00141823,0.0143814,-0.0311924,0.000800781,0.0143186,0.092585,-0.0139292,1.02253,0.877588732
660,-0.0435674,-0.124134,0.281667,-0.0375084,0.00474162,0.0130345,-0.0358945,0.00417379,0.0131284,0.107058,-0.0232872,1.03805,0.885112517
661,-0.0439439,-0.124247,0.281797,-0.0376747,-0.0112569,0.0129865,-0.0360653,-0.0118121,0.0123794,0.0954528,-0.0152125,1.02231,0.892411795
662,-0.0443277,-0.124228,0.281913,-0.0382774,0.00194225,0.0115478,-0.0368465,0.00143256,0.0115336,0.0962163,-0.00728329,1.02371,0.899484713
663,-0.0446822,-0.124184,0.282036,-0.0352851,0.00436908,0.0122547,-0.0337672,0.00382155,0.0123433,0.104151,-0.00931785,1.02231,0.906329477
664,-0.0449888,-0.124164,0.282152,-0.0304472,0.00195554,0.0114794,-0.0290255,0.00144127,0.0114674,0.101984,-0.0124912,1.01682,0.912944352
665,-0.0452906,-0.124206,0.282266,-0.0300403,-0.004125,0.0113538,-0.0286337,-0.00463086,0.011068,0.0961615,-0.011856,1.00485,0.919327659
666,-0.0456359,-0.124155,0.282382,-0.0343967,0.00503064,0.0115658,-0.0329645,0.00450183,0.0116943,0.0923171,-0.018291,1.03371,0.925477779
667,-0.0460366,-0.124163,0.28249,-0.0398396,-0.000767209,0.0107484,-0.0385085,-0.00125723,0.010619,0.0969009,-0.0229587,1.03311,0.931393153
668,-0.0464742,-0.124163,0.282593,-0.043536,-5.56E-05,0.0102499,-0.0422666,-0.000528058,0.0101575,0.0970323,-0.0123123,1.02498,0.937072279
669,-0.0469359,-0.12406,0.282702,-0.0459377,0.0103211,0.0108117,-0.0445998,0.00980637,0.0112011,0.103522,-0.0138806,1.03608,0.942513718
